"power","mu","phi","profile","logu","lambda","status","terms","log_tail_error"
1.1,1,100,"diagnostic",-0.693147180559945,0.0111111111111111,"atom",0,0
1.1,1,100,"diagnostic",-0.105360515657826,0.0111111111111111,"atom",0,0
1.1,1,100,"diagnostic",-0.0100503358535015,0.0111111111111111,"mixture",3,6.9171870809015e-07
1.1,1,100,"diagnostic",-1.00000050002909e-06,0.0111111111111111,"mixture",5,6.68265442982374e-12
1.1,1,100,"diagnostic",-1e-12,0.0111111111111111,"mixture",7,2.51328054545752e-06
1.1,1,100,"diagnostic",-1e-30,0.0111111111111111,"mixture",13,1.48009030453977e-06
1.1,1,100,"diagnostic",-0.0111111011111111,0.0111111111111111,"mixture",5,1.10489395410696e-12
1.1,1,100,"loose",-27.6310211159285,0.0111111111111111,"atom",0,0
1.1,1,100,"loose",-13.8155105579643,0.0111111111111111,"atom",0,0
1.1,1,100,"loose",-4.60517018598809,0.0111111111111111,"atom",0,0
1.1,1,100,"loose",-2.30258509299405,0.0111111111111111,"atom",0,0
1.1,1,100,"loose",-0.693147180559945,0.0111111111111111,"atom",0,0
1.1,1,100,"loose",-0.105360515657826,0.0111111111111111,"atom",0,0
1.1,1,100,"loose",-0.0100503358535015,0.0111111111111111,"mixture",3,1.56302517417828e-06
1.1,1,100,"loose",-1.00000050002909e-06,0.0111111111111111,"mixture",4,9.28577287595544e-06
1.1,1,100,"loose",-1e-12,0.0111111111111111,"mixture",6,0.00011852854563088
1.1,1,100,"loose",-1e-30,0.0111111111111111,"mixture",12,0.000688356413817814
1.1,1,100,"loose",-0.0111111011111111,0.0111111111111111,"mixture",5,4.55593750814387e-06
1.5,1,100,"strict",-27.6310211159285,0.02,"atom",0,0
1.5,1,100,"strict",-13.8155105579643,0.02,"atom",0,0
1.5,1,100,"strict",-4.60517018598809,0.02,"atom",0,0
1.5,1,100,"strict",-2.30258509299405,0.02,"atom",0,0
1.5,1,100,"strict",-0.693147180559945,0.02,"atom",0,0
1.5,1,100,"strict",-0.105360515657826,0.02,"atom",0,0
1.5,1,100,"strict",-0.0100503358535015,0.02,"mixture",5,1.54543045027822e-13
1.5,1,100,"strict",-1.00000050002909e-06,0.02,"mixture",6,1.59445789904566e-11
1.5,1,100,"strict",-1e-12,0.02,"mixture",9,1.4210854715202e-14
1.5,1,100,"strict",-1e-30,0.02,"mixture",15,1.4210854715202e-14
1.5,1,100,"strict",-0.01999999,0.02,"mixture",7,0
1.5,1,100,"diagnostic",-27.6310211159285,0.02,"atom",0,0
1.5,1,100,"diagnostic",-13.8155105579643,0.02,"atom",0,0
1.5,1,100,"diagnostic",-4.60517018598809,0.02,"atom",0,0
1.5,1,100,"diagnostic",-2.30258509299405,0.02,"atom",0,0
1.5,1,100,"diagnostic",-0.693147180559945,0.02,"atom",0,0
1.5,1,100,"diagnostic",-0.105360515657826,0.02,"atom",0,0
1.5,1,100,"diagnostic",-0.0100503358535015,0.02,"mixture",4,1.53654866608122e-13
1.5,1,100,"diagnostic",-1.00000050002909e-06,0.02,"mixture",5,1.03554950392493e-06
1.5,1,100,"diagnostic",-1e-12,0.02,"mixture",7,2.76763323370233e-08
1.5,1,100,"diagnostic",-1e-30,0.02,"mixture",14,1.60036364604821e-07
1.5,1,100,"diagnostic",-0.01999999,0.02,"mixture",6,6.75242972647538e-10
1.5,1,100,"loose",-27.6310211159285,0.02,"atom",0,0
1.5,1,100,"loose",-13.8155105579643,0.02,"atom",0,0
1.5,1,100,"loose",-4.60517018598809,0.02,"atom",0,0
1.5,1,100,"loose",-2.30258509299405,0.02,"atom",0,0
1.5,1,100,"loose",-0.693147180559945,0.02,"atom",0,0
1.5,1,100,"loose",-0.105360515657826,0.02,"atom",0,0
1.5,1,100,"loose",-0.0100503358535015,0.02,"mixture",3,4.17180391565353e-07
1.5,1,100,"loose",-1.00000050002909e-06,0.02,"mixture",4,0.000190189423337372
1.5,1,100,"loose",-1e-12,0.02,"mixture",7,3.63162953007645e-05
1.5,1,100,"loose",-1e-30,0.02,"mixture",13,0.000559774225393994
1.5,1,100,"loose",-0.01999999,0.02,"mixture",5,6.75242972647538e-10
1.9,1,100,"strict",-27.6310211159285,0.0999999999999999,"atom",0,0
1.9,1,100,"strict",-13.8155105579643,0.0999999999999999,"atom",0,0
1.9,1,100,"strict",-4.60517018598809,0.0999999999999999,"atom",0,0
1.9,1,100,"strict",-2.30258509299405,0.0999999999999999,"atom",0,0
1.9,1,100,"strict",-0.693147180559945,0.0999999999999999,"atom",0,0
1.9,1,100,"strict",-0.105360515657826,0.0999999999999999,"atom",0,0
1.9,1,100,"strict",-0.0100503358535015,0.0999999999999999,"mixture",7,9.76996261670138e-15
1.9,1,100,"strict",-1.00000050002909e-06,0.0999999999999999,"mixture",9,1.77635683940025e-15
1.9,1,100,"strict",-1e-12,0.0999999999999999,"mixture",12,4.34102531698954e-10
1.9,1,100,"strict",-1e-30,0.0999999999999999,"mixture",20,5.20117282576393e-12
1.9,1,100,"strict",-0.0999999899999999,0.0999999999999999,"mixture",10,7.105427357601e-15
1.9,1,100,"diagnostic",-27.6310211159285,0.0999999999999999,"atom",0,0
1.9,1,100,"diagnostic",-13.8155105579643,0.0999999999999999,"atom",0,0
1.9,1,100,"diagnostic",-4.60517018598809,0.0999999999999999,"atom",0,0
1.9,1,100,"diagnostic",-2.30258509299405,0.0999999999999999,"atom",0,0
1.9,1,100,"diagnostic",-0.693147180559945,0.0999999999999999,"atom",0,0
1.9,1,100,"diagnostic",-0.105360515657826,0.0999999999999999,"atom",0,0
1.9,1,100,"diagnostic",-0.0100503358535015,0.0999999999999999,"mixture",5,1.58159618734999e-07
1.9,1,100,"diagnostic",-1.00000050002909e-06,0.0999999999999999,"mixture",7,1.81368000085058e-06
1.9,1,100,"diagnostic",-1e-12,0.0999999999999999,"mixture",10,4.34102531698954e-10
1.9,1,100,"diagnostic",-1e-30,0.0999999999999999,"mixture",19,8.70290672594365e-06
1.9,1,100,"diagnostic",-0.0999999899999999,0.0999999999999999,"mixture",8,2.00941485672956e-11
1.9,1,100,"loose",-27.6310211159285,0.0999999999999999,"atom",0,0
1.9,1,100,"loose",-13.8155105579643,0.0999999999999999,"atom",0,0
1.9,1,100,"loose",-4.60517018598809,0.0999999999999999,"atom",0,0
1.9,1,100,"loose",-2.30258509299405,0.0999999999999999,"atom",0,0
1.9,1,100,"loose",-0.693147180559945,0.0999999999999999,"atom",0,0
1.9,1,100,"loose",-0.105360515657826,0.0999999999999999,"atom",0,0
1.9,1,100,"loose",-0.0100503358535015,0.0999999999999999,"mixture",4,1.5816619924891e-07
1.9,1,100,"loose",-1.00000050002909e-06,0.0999999999999999,"mixture",6,2.33412339945005e-06
1.9,1,100,"loose",-1e-12,0.0999999999999999,"mixture",9,0.000121319765071348
1.9,1,100,"loose",-1e-30,0.0999999999999999,"mixture",18,2.22393351521077e-05
1.9,1,100,"loose",-0.0999999899999999,0.0999999999999999,"mixture",7,2.00941485672956e-11
1.99,1,100,"strict",-27.6310211159285,0.999999999999999,"atom",0,0
1.99,1,100,"strict",-13.8155105579643,0.999999999999999,"atom",0,0
1.99,1,100,"strict",-4.60517018598809,0.999999999999999,"atom",0,0
1.99,1,100,"strict",-2.30258509299405,0.999999999999999,"atom",0,0
1.99,1,100,"strict",-0.693147180559945,0.999999999999999,"mixture",14,1.55431223447522e-14
1.99,1,100,"strict",-0.105360515657826,0.999999999999999,"mixture",14,4.63629135083465e-13
1.99,1,100,"strict",-0.0100503358535015,0.999999999999999,"mixture",14,8.88178419700125e-16
1.99,1,100,"strict",-1.00000050002909e-06,0.999999999999999,"mixture",17,1.29888988453786e-10
1.99,1,100,"strict",-1e-12,0.999999999999999,"mixture",21,2.31636931857793e-12
1.99,1,100,"strict",-1e-30,0.999999999999999,"mixture",34,5.22959453519434e-12
1.99,1,100,"strict",-0.999999989999999,0.999999999999999,"underflow",19,0
1.99,1,100,"diagnostic",-27.6310211159285,0.999999999999999,"atom",0,0
1.99,1,100,"diagnostic",-13.8155105579643,0.999999999999999,"atom",0,0
1.99,1,100,"diagnostic",-4.60517018598809,0.999999999999999,"atom",0,0
1.99,1,100,"diagnostic",-2.30258509299405,0.999999999999999,"atom",0,0
1.99,1,100,"diagnostic",-0.693147180559945,0.999999999999999,"mixture",10,1.64313007644523e-14
1.99,1,100,"diagnostic",-0.105360515657826,0.999999999999999,"mixture",10,4.64073224293315e-13
1.99,1,100,"diagnostic",-0.0100503358535015,0.999999999999999,"mixture",11,5.21878620318716e-08
1.99,1,100,"diagnostic",-1.00000050002909e-06,0.999999999999999,"mixture",14,1.19364282191725e-06
1.99,1,100,"diagnostic",-1e-12,0.999999999999999,"mixture",19,1.66305593296556e-06
1.99,1,100,"diagnostic",-1e-30,0.999999999999999,"mixture",32,8.51910509425124e-06
1.99,1,100,"diagnostic",-0.999999989999999,0.999999999999999,"underflow",16,0
1.99,1,100,"loose",-27.6310211159285,0.999999999999999,"atom",0,0
1.99,1,100,"loose",-13.8155105579643,0.999999999999999,"atom",0,0
1.99,1,100,"loose",-4.60517018598809,0.999999999999999,"atom",0,0
1.99,1,100,"loose",-2.30258509299405,0.999999999999999,"atom",0,0
1.99,1,100,"loose",-0.693147180559945,0.999999999999999,"mixture",8,1.76846475241632e-08
1.99,1,100,"loose",-0.105360515657826,0.999999999999999,"mixture",8,5.04940578238688e-08
1.99,1,100,"loose",-0.0100503358535015,0.999999999999999,"mixture",9,5.21884571114128e-08
1.99,1,100,"loose",-1.00000050002909e-06,0.999999999999999,"mixture",13,1.19364282369361e-06
1.99,1,100,"loose",-1e-12,0.999999999999999,"mixture",17,8.8371716913116e-06
1.99,1,100,"loose",-1e-30,0.999999999999999,"mixture",30,2.2192755423589e-05
1.99,1,100,"loose",-0.999999989999999,0.999999999999999,"underflow",15,1.36447404486262e-08
1.9999,1,100,"strict",-27.6310211159285,100.000000000011,"underflow",190,0
1.9999,1,100,"strict",-13.8155105579643,100.000000000011,"underflow",160,0
1.9999,1,100,"strict",-4.60517018598809,100.000000000011,"mixture",142,8.88178419700125e-16
1.9999,1,100,"strict",-2.30258509299405,100.000000000011,"mixture",142,0
1.9999,1,100,"strict",-0.693147180559945,100.000000000011,"mixture",142,7.7715611723761e-16
1.9999,1,100,"strict",-0.105360515657826,100.000000000011,"mixture",142,1.29274368987353e-12
1.9999,1,100,"strict",-0.0100503358535015,100.000000000011,"mixture",142,8.88178419700125e-16
1.9999,1,100,"strict",-1.00000050002909e-06,100.000000000011,"mixture",160,1.53281831671848e-10
1.9999,1,100,"strict",-1e-12,100.000000000011,"mixture",190,1.27187149701058e-12
1.9999,1,100,"strict",-1e-30,100.000000000011,"mixture",256,5.17275111633353e-12
1.9999,1,100,"strict",-99.999999990011,100.000000000011,"underflow",305,0
1.9999,1,100,"diagnostic",-27.6310211159285,100.000000000011,"underflow",175,2.30777175147523e-10
1.9999,1,100,"diagnostic",-13.8155105579643,100.000000000011,"underflow",142,1.1308287639622e-11
1.9999,1,100,"diagnostic",-4.60517018598809,100.000000000011,"mixture",114,3.60369512009129e-11
1.9999,1,100,"diagnostic",-2.30258509299405,100.000000000011,"mixture",107,1.16218146217761e-12
1.9999,1,100,"diagnostic",-0.693147180559945,100.000000000011,"mixture",107,1.7169599075828e-12
1.9999,1,100,"diagnostic",-0.105360515657826,100.000000000011,"mixture",107,1.29318777908338e-12
1.9999,1,100,"diagnostic",-0.0100503358535015,100.000000000011,"mixture",114,4.64257103871546e-08
1.9999,1,100,"diagnostic",-1.00000050002909e-06,100.000000000011,"mixture",142,1.12015024100742e-06
1.9999,1,100,"diagnostic",-1e-12,100.000000000011,"mixture",175,3.94195419417542e-06
1.9999,1,100,"diagnostic",-1e-30,100.000000000011,"mixture",247,8.67488704159314e-06
1.9999,1,100,"diagnostic",-99.999999990011,100.000000000011,"underflow",299,0
1.9999,1,100,"loose",-27.6310211159285,100.000000000011,"underflow",164,3.38802053079235e-09
1.9999,1,100,"loose",-13.8155105579643,100.000000000011,"underflow",129,1.13065112827826e-11
1.9999,1,100,"loose",-4.60517018598809,100.000000000011,"mixture",98,3.60076413130628e-11
1.9999,1,100,"loose",-2.30258509299405,100.000000000011,"mixture",89,7.52808104742542e-08
1.9999,1,100,"loose",-0.693147180559945,100.000000000011,"mixture",89,1.7177367384047e-07
1.9999,1,100,"loose",-0.105360515657826,100.000000000011,"mixture",89,9.86965207339097e-08
1.9999,1,100,"loose",-0.0100503358535015,100.000000000011,"mixture",98,4.64261944443933e-08
1.9999,1,100,"loose",-1.00000050002909e-06,100.000000000011,"mixture",129,1.12015024100742e-06
1.9999,1,100,"loose",-1e-12,100.000000000011,"mixture",164,6.54087362761402e-06
1.9999,1,100,"loose",-1e-30,100.000000000011,"mixture",240,2.20135572703839e-05
1.9999,1,100,"loose",-99.999999990011,100.000000000011,"underflow",295,7.65254526413628e-11
1.01,1000,100,"strict",-27.6310211159285,9.42681111916152,"atom",0,0
1.01,1000,100,"strict",-13.8155105579643,9.42681111916152,"atom",0,0
1.01,1000,100,"strict",-4.60517018598809,9.42681111916152,"mixture",39,3.5527136788005e-15
1.01,1000,100,"strict",-2.30258509299405,9.42681111916152,"mixture",39,3.93978183410582e-11
1.01,1000,100,"strict",-0.693147180559945,9.42681111916152,"mixture",39,2.06501482580279e-14
1.01,1000,100,"strict",-0.105360515657826,9.42681111916152,"mixture",39,1.90514271025677e-13
1.01,1000,100,"strict",-0.0100503358535015,9.42681111916152,"mixture",39,1.91935356497197e-12
1.01,1000,100,"strict",-1.00000050002909e-06,9.42681111916152,"mixture",43,2.19984030991327e-11
1.01,1000,100,"strict",-1e-12,9.42681111916152,"mixture",51,9.30171495383547e-11
1.01,1000,100,"strict",-1e-30,9.42681111916152,"mixture",73,1.70530256582424e-13
1.01,1000,100,"strict",-9.42681110916152,9.42681111916152,"mixture",52,5.22959453519434e-11
1.01,1000,100,"diagnostic",-27.6310211159285,9.42681111916152,"atom",0,0
1.01,1000,100,"diagnostic",-13.8155105579643,9.42681111916152,"atom",0,0
1.01,1000,100,"diagnostic",-4.60517018598809,9.42681111916152,"mixture",32,1.81591290715488e-06
1.01,1000,100,"diagnostic",-2.30258509299405,9.42681111916152,"mixture",30,2.98526112274544e-07
1.01,1000,100,"diagnostic",-0.693147180559945,9.42681111916152,"mixture",30,5.13093287857203e-08
1.01,1000,100,"diagnostic",-0.105360515657826,9.42681111916152,"mixture",30,1.085754508523e-08
1.01,1000,100,"diagnostic",-0.0100503358535015,9.42681111916152,"mixture",32,1.18857869324529e-07
1.01,1000,100,"diagnostic",-1.00000050002909e-06,9.42681111916152,"mixture",38,3.05132181210865e-06
1.01,1000,100,"diagnostic",-1e-12,9.42681111916152,"mixture",47,3.53887729787061e-06
1.01,1000,100,"diagnostic",-1e-30,9.42681111916152,"mixture",70,1.05429833752169e-07
1.01,1000,100,"diagnostic",-9.42681110916152,9.42681111916152,"mixture",47,5.22959453519434e-11
1.01,1000,100,"loose",-27.6310211159285,9.42681111916152,"atom",0,0
1.01,1000,100,"loose",-13.8155105579643,9.42681111916152,"atom",0,0
1.01,1000,100,"loose",-4.60517018598809,9.42681111916152,"mixture",28,1.81591290715488e-06
1.01,1000,100,"loose",-2.30258509299405,9.42681111916152,"mixture",26,3.48863964649837e-05
1.01,1000,100,"loose",-0.693147180559945,9.42681111916152,"mixture",26,1.97957817817951e-05
1.01,1000,100,"loose",-0.105360515657826,9.42681111916152,"mixture",26,4.70251740960492e-05
1.01,1000,100,"loose",-0.0100503358535015,9.42681111916152,"mixture",28,7.48945866906325e-05
1.01,1000,100,"loose",-1.00000050002909e-06,9.42681111916152,"mixture",35,4.18800436996491e-06
1.01,1000,100,"loose",-1e-12,9.42681111916152,"mixture",44,0.000549907177301634
1.01,1000,100,"loose",-1e-30,9.42681111916152,"mixture",68,5.6843418860808e-14
1.01,1000,100,"loose",-9.42681110916152,9.42681111916152,"mixture",45,4.4776362273069e-05
1.1,1000,100,"strict",-27.6310211159285,5.56874704030302,"atom",0,0
1.1,1000,100,"strict",-13.8155105579643,5.56874704030302,"atom",0,0
1.1,1000,100,"strict",-4.60517018598809,5.56874704030302,"mixture",29,8.88178419700125e-16
1.1,1000,100,"strict",-2.30258509299405,5.56874704030302,"mixture",29,4.88498130835069e-15
1.1,1000,100,"strict",-0.693147180559945,5.56874704030302,"mixture",29,2.00954808349252e-11
1.1,1000,100,"strict",-0.105360515657826,5.56874704030302,"mixture",29,1.73638881051374e-13
1.1,1000,100,"strict",-0.0100503358535015,5.56874704030302,"mixture",29,1.12798659301916e-13
1.1,1000,100,"strict",-1.00000050002909e-06,5.56874704030302,"mixture",33,7.105427357601e-15
1.1,1000,100,"strict",-1e-12,5.56874704030302,"mixture",40,3.5527136788005e-15
1.1,1000,100,"strict",-1e-30,5.56874704030302,"mixture",59,5.6843418860808e-14
1.1,1000,100,"strict",-5.56874703030302,5.56874704030302,"mixture",39,3.27595728322194e-11
1.1,1000,100,"diagnostic",-27.6310211159285,5.56874704030302,"atom",0,0
1.1,1000,100,"diagnostic",-13.8155105579643,5.56874704030302,"atom",0,0
1.1,1000,100,"diagnostic",-4.60517018598809,5.56874704030302,"mixture",24,1.62879398857285e-09
1.1,1000,100,"diagnostic",-2.30258509299405,5.56874704030302,"mixture",22,1.20774880763008e-07
1.1,1000,100,"diagnostic",-0.693147180559945,5.56874704030302,"mixture",22,6.65092425577996e-11
1.1,1000,100,"diagnostic",-0.105360515657826,5.56874704030302,"mixture",22,7.83955949046344e-07
1.1,1000,100,"diagnostic",-0.0100503358535015,5.56874704030302,"mixture",23,9.03990295064716e-07
1.1,1000,100,"diagnostic",-1.00000050002909e-06,5.56874704030302,"mixture",29,6.73065763123759e-08
1.1,1000,100,"diagnostic",-1e-12,5.56874704030302,"mixture",37,3.54689966286514e-08
1.1,1000,100,"diagnostic",-1e-30,5.56874704030302,"mixture",56,2.1827787577422e-08
1.1,1000,100,"diagnostic",-5.56874703030302,5.56874704030302,"mixture",35,1.17441594937873e-06
1.1,1000,100,"loose",-27.6310211159285,5.56874704030302,"atom",0,0
1.1,1000,100,"loose",-13.8155105579643,5.56874704030302,"atom",0,0
1.1,1000,100,"loose",-4.60517018598809,5.56874704030302,"mixture",21,2.95483356005377e-06
1.1,1000,100,"loose",-2.30258509299405,5.56874704030302,"mixture",19,1.20774880763008e-07
1.1,1000,100,"loose",-0.693147180559945,5.56874704030302,"mixture",19,9.96106448436507e-07
1.1,1000,100,"loose",-0.105360515657826,5.56874704030302,"mixture",19,7.84835845202281e-07
1.1,1000,100,"loose",-0.0100503358535015,5.56874704030302,"mixture",20,9.06643555786957e-07
1.1,1000,100,"loose",-1.00000050002909e-06,5.56874704030302,"mixture",26,1.58573176989307e-06
1.1,1000,100,"loose",-1e-12,5.56874704030302,"mixture",34,0.000223118698123415
1.1,1000,100,"loose",-1e-30,5.56874704030302,"mixture",54,0.000198568469073734
1.1,1000,100,"loose",-5.56874703030302,5.56874704030302,"mixture",32,3.11789719731337e-06
1.5,1000,100,"strict",-27.6310211159285,0.632455532033676,"atom",0,0
1.5,1000,100,"strict",-13.8155105579643,0.632455532033676,"atom",0,0
1.5,1000,100,"strict",-4.60517018598809,0.632455532033676,"atom",0,0
1.5,1000,100,"strict",-2.30258509299405,0.632455532033676,"atom",0,0
1.5,1000,100,"strict",-0.693147180559945,0.632455532033676,"atom",0,0
1.5,1000,100,"strict",-0.105360515657826,0.632455532033676,"mixture",12,8.21565038222616e-14
1.5,1000,100,"strict",-0.0100503358535015,0.632455532033676,"mixture",12,8.88178419700125e-16
1.5,1000,100,"strict",-1.00000050002909e-06,0.632455532033676,"mixture",14,1.06936681731895e-12
1.5,1000,100,"strict",-1e-12,0.632455532033676,"mixture",19,4.04721589575274e-10
1.5,1000,100,"strict",-1e-30,0.632455532033676,"mixture",30,1.32445165945683e-11
1.5,1000,100,"strict",-0.632455522033676,0.632455532033676,"mixture",16,0
1.5,1000,100,"diagnostic",-27.6310211159285,0.632455532033676,"atom",0,0
1.5,1000,100,"diagnostic",-13.8155105579643,0.632455532033676,"atom",0,0
1.5,1000,100,"diagnostic",-4.60517018598809,0.632455532033676,"atom",0,0
1.5,1000,100,"diagnostic",-2.30258509299405,0.632455532033676,"atom",0,0
1.5,1000,100,"diagnostic",-0.693147180559945,0.632455532033676,"atom",0,0
1.5,1000,100,"diagnostic",-0.105360515657826,0.632455532033676,"mixture",8,2.07504555760352e-08
1.5,1000,100,"diagnostic",-0.0100503358535015,0.632455532033676,"mixture",9,2.38311592681839e-10
1.5,1000,100,"diagnostic",-1.00000050002909e-06,0.632455532033676,"mixture",12,2.28258448586871e-07
1.5,1000,100,"diagnostic",-1e-12,0.632455532033676,"mixture",17,2.27654327744631e-06
1.5,1000,100,"diagnostic",-1e-30,0.632455532033676,"mixture",28,1.33013600134291e-11
1.5,1000,100,"diagnostic",-0.632455522033676,0.632455532033676,"mixture",14,5.05043118437243e-10
1.5,1000,100,"loose",-27.6310211159285,0.632455532033676,"atom",0,0
1.5,1000,100,"loose",-13.8155105579643,0.632455532033676,"atom",0,0
1.5,1000,100,"loose",-4.60517018598809,0.632455532033676,"atom",0,0
1.5,1000,100,"loose",-2.30258509299405,0.632455532033676,"atom",0,0
1.5,1000,100,"loose",-0.693147180559945,0.632455532033676,"atom",0,0
1.5,1000,100,"loose",-0.105360515657826,0.632455532033676,"mixture",6,1.19618082763395e-05
1.5,1000,100,"loose",-0.0100503358535015,0.632455532033676,"mixture",7,3.52316639240513e-06
1.5,1000,100,"loose",-1.00000050002909e-06,0.632455532033676,"mixture",11,0.000121419711199167
1.5,1000,100,"loose",-1e-12,0.632455532033676,"mixture",15,2.27654337692229e-06
1.5,1000,100,"loose",-1e-30,0.632455532033676,"mixture",27,3.69629993173248e-05
1.5,1000,100,"loose",-0.632455522033676,0.632455532033676,"mixture",12,5.05043118437243e-10
1.9,1000,100,"strict",-27.6310211159285,0.199526231496888,"atom",0,0
1.9,1000,100,"strict",-13.8155105579643,0.199526231496888,"atom",0,0
1.9,1000,100,"strict",-4.60517018598809,0.199526231496888,"atom",0,0
1.9,1000,100,"strict",-2.30258509299405,0.199526231496888,"atom",0,0
1.9,1000,100,"strict",-0.693147180559945,0.199526231496888,"atom",0,0
1.9,1000,100,"strict",-0.105360515657826,0.199526231496888,"mixture",9,8.91287044169076e-13
1.9,1000,100,"strict",-0.0100503358535015,0.199526231496888,"mixture",9,5.6488147492928e-13
1.9,1000,100,"strict",-1.00000050002909e-06,0.199526231496888,"mixture",10,1.77635683940025e-15
1.9,1000,100,"strict",-1e-12,0.199526231496888,"mixture",14,1.00552455251091e-10
1.9,1000,100,"strict",-1e-30,0.199526231496888,"mixture",23,6.71647626404592e-10
1.9,1000,100,"strict",-0.199526221496888,0.199526231496888,"mixture",12,0
1.9,1000,100,"diagnostic",-27.6310211159285,0.199526231496888,"atom",0,0
1.9,1000,100,"diagnostic",-13.8155105579643,0.199526231496888,"atom",0,0
1.9,1000,100,"diagnostic",-4.60517018598809,0.199526231496888,"atom",0,0
1.9,1000,100,"diagnostic",-2.30258509299405,0.199526231496888,"atom",0,0
1.9,1000,100,"diagnostic",-0.693147180559945,0.199526231496888,"atom",0,0
1.9,1000,100,"diagnostic",-0.105360515657826,0.199526231496888,"mixture",6,8.90842954959226e-13
1.9,1000,100,"diagnostic",-0.0100503358535015,0.199526231496888,"mixture",6,5.6576965334898e-13
1.9,1000,100,"diagnostic",-1.00000050002909e-06,0.199526231496888,"mixture",9,1.35613403173807e-07
1.9,1000,100,"diagnostic",-1e-12,0.199526231496888,"mixture",12,8.44581943937328e-07
1.9,1000,100,"diagnostic",-1e-30,0.199526231496888,"mixture",21,5.17275111633353e-12
1.9,1000,100,"diagnostic",-0.199526221496888,0.199526231496888,"mixture",10,3.17452730769219e-10
1.9,1000,100,"loose",-27.6310211159285,0.199526231496888,"atom",0,0
1.9,1000,100,"loose",-13.8155105579643,0.199526231496888,"atom",0,0
1.9,1000,100,"loose",-4.60517018598809,0.199526231496888,"atom",0,0
1.9,1000,100,"loose",-2.30258509299405,0.199526231496888,"atom",0,0
1.9,1000,100,"loose",-0.693147180559945,0.199526231496888,"atom",0,0
1.9,1000,100,"loose",-0.105360515657826,0.199526231496888,"mixture",4,1.34460087508614e-07
1.9,1000,100,"loose",-0.0100503358535015,0.199526231496888,"mixture",5,1.32908767103146e-06
1.9,1000,100,"loose",-1.00000050002909e-06,0.199526231496888,"mixture",7,0.000210450610939716
1.9,1000,100,"loose",-1e-12,0.199526231496888,"mixture",11,8.44581940384614e-07
1.9,1000,100,"loose",-1e-30,0.199526231496888,"mixture",20,1.00409154981662e-05
1.9,1000,100,"loose",-0.199526221496888,0.199526231496888,"mixture",9,3.17452730769219e-10
1.99,1000,100,"strict",-27.6310211159285,1.07151930523761,"atom",0,0
1.99,1000,100,"strict",-13.8155105579643,1.07151930523761,"atom",0,0
1.99,1000,100,"strict",-4.60517018598809,1.07151930523761,"atom",0,0
1.99,1000,100,"strict",-2.30258509299405,1.07151930523761,"atom",0,0
1.99,1000,100,"strict",-0.693147180559945,1.07151930523761,"mixture",15,2.34923192010683e-13
1.99,1000,100,"strict",-0.105360515657826,1.07151930523761,"mixture",15,0
1.99,1000,100,"strict",-0.0100503358535015,1.07151930523761,"mixture",15,8.88178419700125e-16
1.99,1000,100,"strict",-1.00000050002909e-06,1.07151930523761,"mixture",17,1.77635683940025e-15
1.99,1000,100,"strict",-1e-12,1.07151930523761,"mixture",22,1.77234227294321e-10
1.99,1000,100,"strict",-1e-30,1.07151930523761,"mixture",34,5.11590769747272e-12
1.99,1000,100,"strict",-1.07151929523761,1.07151930523761,"underflow",19,3.5527136788005e-15
1.99,1000,100,"diagnostic",-27.6310211159285,1.07151930523761,"atom",0,0
1.99,1000,100,"diagnostic",-13.8155105579643,1.07151930523761,"atom",0,0
1.99,1000,100,"diagnostic",-4.60517018598809,1.07151930523761,"atom",0,0
1.99,1000,100,"diagnostic",-2.30258509299405,1.07151930523761,"atom",0,0
1.99,1000,100,"diagnostic",-0.693147180559945,1.07151930523761,"mixture",10,2.35811370430383e-13
1.99,1000,100,"diagnostic",-0.105360515657826,1.07151930523761,"mixture",10,4.53059811889034e-12
1.99,1000,100,"diagnostic",-0.0100503358535015,1.07151930523761,"mixture",11,5.88445798754833e-08
1.99,1000,100,"diagnostic",-1.00000050002909e-06,1.07151930523761,"mixture",15,5.96129190455486e-09
1.99,1000,100,"diagnostic",-1e-12,1.07151930523761,"mixture",19,1.77234227294321e-10
1.99,1000,100,"diagnostic",-1e-30,1.07151930523761,"mixture",32,8.7343344432611e-06
1.99,1000,100,"diagnostic",-1.07151929523761,1.07151930523761,"underflow",17,3.5527136788005e-15
1.99,1000,100,"loose",-27.6310211159285,1.07151930523761,"atom",0,0
1.99,1000,100,"loose",-13.8155105579643,1.07151930523761,"atom",0,0
1.99,1000,100,"loose",-4.60517018598809,1.07151930523761,"atom",0,0
1.99,1000,100,"loose",-2.30258509299405,1.07151930523761,"atom",0,0
1.99,1000,100,"loose",-0.693147180559945,1.07151930523761,"mixture",8,9.60042776387837e-08
1.99,1000,100,"loose",-0.105360515657826,1.07151930523761,"mixture",8,1.98995055100681e-07
1.99,1000,100,"loose",-0.0100503358535015,1.07151930523761,"mixture",9,5.88457567118894e-08
1.99,1000,100,"loose",-1.00000050002909e-06,1.07151930523761,"mixture",13,9.33875526776262e-06
1.99,1000,100,"loose",-1e-12,1.07151930523761,"mixture",18,7.73137281733227e-05
1.99,1000,100,"loose",-1e-30,1.07151930523761,"mixture",31,2.20128536199127e-05
1.99,1000,100,"loose",-1.07151929523761,1.07151930523761,"underflow",15,1.64080482534246e-08
